,price,rate,label
190,0.443,0.037470725995316194,1
191,0.431,-0.027088036117381514,0
192,0.415,-0.03712296983758704,0
193,0.414,-0.00240963855421687,0
194,0.415,0.0024154589371980697,1
195,0.434,0.04578313253012053,1
196,0.442,0.01843317972350232,1
197,0.462,0.04524886877828058,1
198,0.5,0.0822510822510822,1
199,0.626,0.252,1
200,0.713,0.13897763578274755,1
201,0.706,-0.00981767180925667,0
202,0.766,0.08498583569405108,1
203,0.88,0.14882506527415143,1
204,0.91,0.03409090909090912,1
205,0.895,-0.016483516483516498,0
206,0.904,0.010055865921787718,1
207,0.998,0.10398230088495572,1
208,1.03,0.03206412825651305,1
209,1.025,-0.004854368932038947,0
210,1.045,0.019512195121951237,1
211,1.051,0.005741626794258378,1
212,1.055,0.0038058991436726963,1
213,1.053,-0.0018957345971564,0
214,1.048,-0.004748338081671314,0
215,1.043,-0.004770992366412324,0
216,0.965,-0.07478427612655797,0
217,0.893,-0.07461139896373052,0
218,0.899,0.006718924972004485,1
219,0.833,-0.07341490545050063,0
220,0.86,0.03241296518607446,1
221,0.905,0.05232558139534888,1
222,0.968,0.06961325966850822,1
223,0.941,-0.0278925619834711,0
224,0.935,-0.006376195536663012,0
225,0.924,-0.011764705882352951,0
226,0.875,-0.05303030303030307,0
227,0.89,0.017142857142857158,1
228,0.93,0.04494382022471914,1
229,0.926,-0.004301075268817208,0
230,0.906,-0.02159827213822896,0
231,0.91,0.004415011037527597,1
232,0.905,-0.005494505494505499,0
233,0.878,-0.029834254143646436,0
234,0.878,0.0,1
235,0.858,-0.02277904328018225,0
236,0.899,0.047785547785547826,1
237,0.885,-0.015572858731924374,0
238,0.899,0.015819209039548036,1
239,0.896,-0.003337041156840937,0
240,0.894,-0.002232142857142859,0
241,0.882,-0.01342281879194632,0
242,0.863,-0.021541950113378703,0
243,0.835,-0.03244495944380073,0
244,0.833,-0.0023952095808383255,0
245,0.771,-0.07442977190876345,0
246,0.753,-0.023346303501945546,0
247,0.76,0.009296148738379823,1
248,0.784,0.03157894736842108,1
249,0.83,0.05867346938775501,1
250,0.849,0.022891566265060264,1
251,0.875,0.03062426383981157,1
252,0.869,-0.006857142857142863,0
253,0.825,-0.05063291139240511,0
254,0.809,-0.019393939393939276,0
255,0.796,-0.016069221260815836,0
256,0.791,-0.006281407035175885,0
257,0.787,-0.005056890012642229,0
258,0.775,-0.015247776365946646,0
259,0.778,0.0038709677419354873,1
260,0.78,0.0025706940874036014,1
261,0.729,-0.06538461538461544,0
262,0.7,-0.03978052126200278,0
263,0.744,0.06285714285714292,1
264,0.751,0.009408602150537643,1
265,0.752,0.0013315579227696417,1
266,0.74,-0.01595744680851065,0
267,0.743,0.004054054054054058,1
268,0.753,0.013458950201884265,1
269,0.819,0.08764940239043818,1
270,0.891,0.087912087912088,1
271,0.97,0.08866442199775529,1
272,0.995,0.025773195876288683,1
273,1.017,0.022110552763819003,1
274,1.08,0.06194690265486743,1
275,1.15,0.06481481481481466,1
276,1.18,0.026086956521739157,1
277,1.162,-0.015254237288135608,0
278,1.176,0.012048192771084348,1
279,1.31,0.11394557823129263,1
280,1.546,0.18015267175572516,1
281,1.716,0.10996119016817589,1
282,1.595,-0.07051282051282051,0
283,1.687,0.057680250783699115,1
284,1.841,0.09128630705394186,1
285,2.046,0.11135252580119492,1
286,2.546,0.2443792766373412,1
287,3.215,0.26276512175962297,1
288,3.267,0.01617418351477451,1
289,3.149,-0.03611876339149063,0
290,3.305,0.04953953636074949,1
291,3.441,0.04114977307110429,1
292,3.367,-0.021505376344085978,0
293,3.393,0.007722007722007663,1
294,3.546,0.04509283819628648,1
295,3.753,0.05837563451776658,1
296,3.835,0.021849187316813175,1
297,4.81,0.25423728813559315,1
298,5.65,0.1746361746361748,1
299,5.895,0.04336283185840694,1
300,7.259,0.23138252756573383,1
301,7.659,0.055104008816641334,1
302,6.995,-0.0866953910432171,0
303,7.512,0.07390993566833444,1
304,7.62,0.014376996805111893,1
305,7.036,-0.07664041994750663,0
306,6.756,-0.039795338260375124,0
307,6.198,-0.0825932504440497,0
308,5.96,-0.038399483704420846,0
309,6.415,0.07634228187919465,1
310,6.92,0.07872174590802804,1
311,7.285,0.05274566473988442,1
312,7.945,0.09059711736444752,1
313,8.524,0.0728760226557582,1
314,8.6,0.008916001877053088,1
315,8.425,-0.020348837209302202,0
316,8.35,-0.008902077151335437,0
317,8.624,0.03281437125748514,1
318,8.771,0.017045454545454572,1
319,9.156,0.04389465283320029,1
320,10.1,0.10310179117518556,1
321,12.445,0.23217821782178225,1
322,16.501,0.3259140216954601,1
323,17.833,0.08072238046179002,1
324,17.625,-0.011663769416250682,0
325,21.092,0.19670921985815595,1
326,26.8,0.27062393324483225,1
327,29.415,0.09757462686567159,1
328,26.434,-0.10134285228624845,0
329,19.301,-0.26984187031852924,0
330,16.648,-0.13745401792653225,0
331,19.194,0.1529312830370014,1
332,19.54,0.018026466604147133,1
333,19.385,-0.007932446264073571,0
334,18.25,-0.05855042558679399,0
335,16.341,-0.10460273972602734,0
336,16.445,0.006364359586316578,1
337,17.18,0.04469443599878379,1
338,17.0,-0.010477299185098935,0
339,17.0,0.0,1
340,17.0,0.0,1
341,17.0,0.0,1
342,17.0,0.0,1
343,17.0,0.0,1
344,16.98,-0.001176470588235269,0
345,16.6,-0.02237926972909299,0
346,16.85,0.01506024096385542,1
347,16.9,0.002967359050444935,1
348,16.473,-0.02526627218934909,0
349,15.736,-0.04473987737509855,0
350,15.385,-0.022305541433655367,0
351,15.42,0.002274943126421849,1
352,14.65,-0.049935149156939015,0
353,13.392,-0.08587030716723555,0
354,13.853,0.034423536439665496,1
355,14.737,0.06381289251425687,1
356,14.545,-0.013028431838230317,0
357,14.347,-0.0136129254039189,0
358,14.638,0.020282985990102486,1
359,14.555,-0.005670173520972823,0
360,14.109,-0.030642390930951544,0
361,13.989,-0.008505209440782424,0
362,13.985,-0.00028593895203383627,0
363,13.905,-0.005720414730067935,0
364,13.765,-0.010068320747932312,0
365,13.44,-0.023610606610969927,0
366,13.32,-0.00892857142857137,0
367,13.66,0.025525525525525516,1
368,13.787,0.009297218155197707,1
369,13.665,-0.00884891564517311,0
370,13.653,-0.0008781558726673018,0
371,13.69,0.002710027100270932,1
372,13.835,0.010591672753835015,1
373,14.014,0.012938200216841235,1
374,13.956,-0.004138718424432698,0
375,13.911,-0.00322441960447119,0
376,13.691,-0.015814822802098977,0
377,13.494,-0.014389014681177485,0
378,13.516,0.0016303542315103188,1
379,13.443,-0.005401006214856496,0
380,13.222,-0.016439782786580384,0
381,12.573,-0.049084858569051516,0
382,10.655,-0.15254911317903452,0
383,10.019,-0.05969028625058651,0
384,10.255,0.023555245034434638,1
385,8.145,-0.20575329107752327,0
386,7.218,-0.11381215469613255,0
387,7.85,0.08755888057633689,1
388,8.895,0.13312101910828025,1
389,9.975,0.12141652613827994,1
390,9.775,-0.020050125313283138,0
391,9.462,-0.03202046035805633,0
392,9.801,0.035827520608750836,1
393,10.463,0.06754412815018866,1
394,10.971,0.04855204052375045,1
395,11.059,0.008021146659374642,1
396,10.934,-0.011303011122162945,0
397,10.904,-0.002743735138101277,0
398,11.24,0.03081438004402057,1
399,11.555,0.028024911032028425,1
400,11.382,-0.014971873647771531,0
401,11.103,-0.02451238798102266,0
402,10.925,-0.01603170314329452,0
403,10.895,-0.002745995423341065,0
404,10.254,-0.05883432767324461,0
405,8.918,-0.13029061829529942,0
406,8.385,-0.05976676384839645,0
407,8.831,0.053190220632081064,1
408,9.02,0.0214018797418186,1
409,8.88,-0.015521064301551974,0
410,8.495,-0.04335585585585603,0
411,8.205,-0.03413772807533834,0
412,8.444,0.029128580134064688,1
413,8.54,0.011369019422074645,1
414,8.321,-0.02564402810304443,0
415,7.861,-0.05528181708929215,0
416,7.237,-0.07937921384047827,0
417,7.025,-0.02929390631477128,0
418,6.864,-0.022918149466192236,0
419,5.78,-0.15792540792540788,0
420,4.897,-0.15276816608996538,0
421,5.319,0.0861752093118235,1
422,6.009,0.12972363226170341,1
423,5.925,-0.013979031452820855,0
424,5.72,-0.03459915611814347,0
425,5.23,-0.08566433566433555,0
426,4.83,-0.0764818355640536,0
427,4.795,-0.0072463768115942325,0
428,4.98,0.03858185610010438,1
429,5.331,0.07048192771084337,1
430,5.787,0.0855374226223972,1
431,5.875,0.015206497321582873,1
432,5.536,-0.05770212765957454,0
433,5.487,-0.00885115606936407,0
434,5.507,0.0036449790413704344,1
435,5.375,-0.02396949337207185,0
436,5.1,-0.05116279069767449,0
437,4.893,-0.04058823529411762,0
438,4.844,-0.010014306151645103,0
439,4.78,-0.013212221304706865,0
440,4.948,0.03514644351464438,1
441,5.1,0.030719482619239943,1
442,5.03,-0.013725490196078313,0
443,5.026,-0.0007952286282307052,0
444,4.992,-0.00676482292081174,0
445,4.915,-0.01542467948717948,0
446,4.802,-0.022990844354018398,0
447,4.51,-0.06080799666805494,0
448,4.155,-0.07871396895787129,0
449,4.055,-0.024067388688327442,0
450,4.1,0.011097410604192339,1
451,3.996,-0.0253658536585365,0
452,4.04,0.011011011011011021,1
453,4.103,0.015594059405940525,1
454,4.022,-0.019741652449427133,0
455,3.915,-0.02660367976131283,0
456,3.7,-0.054916985951468676,0
457,3.059,-0.17324324324324325,0
458,2.48,-0.18927754168028774,0
459,2.345,-0.05443548387096766,0
460,2.299,-0.019616204690831668,0
461,2.46,0.07003044802087866,1
462,2.874,0.16829268292682933,1
463,3.123,0.08663883089770358,1
464,2.836,-0.09189881524175483,0
465,2.647,-0.06664315937940764,0
466,2.763,0.04382319607102384,1
467,2.907,0.05211726384364826,1
468,3.115,0.07155142758857935,1
469,3.376,0.08378812199036907,1
470,3.426,0.01481042654028444,1
471,3.262,-0.04786923525977821,0
472,3.203,-0.018087063151440885,0
473,3.202,-0.0003122073056509179,0
474,3.202,0.0,1
475,3.139,-0.019675202998126223,0
476,3.04,-0.031538706594456754,0
477,2.965,-0.024671052631579007,0
478,2.983,0.006070826306914077,1
479,3.021,0.01273885350318465,1
480,3.011,-0.003310162197947629,0
481,2.909,-0.033875788774493626,0
482,2.96,0.01753179786868345,1
483,3.049,0.03006756756756756,1
484,3.014,-0.011479173499508083,0
485,2.608,-0.13470471134704703,0
486,2.274,-0.1280674846625767,0
487,2.445,0.07519788918205797,1
488,2.409,-0.014723926380368112,0
489,2.158,-0.10419261104192608,0
490,2.107,-0.02363299351251145,0
491,2.2,0.04413858566682485,1
492,2.246,0.020909090909090825,1
493,2.308,0.02760463045414062,1
494,2.33,0.009532062391681214,1
495,2.379,0.021030042918454905,1
496,2.472,0.039092055485498094,1
497,2.468,-0.0016181229773462797,0
498,2.475,0.0028363047001621223,1
499,2.515,0.016161616161616175,1
500,2.65,0.053677932405566516,1
501,2.859,0.07886792452830192,1
502,3.028,0.0591115774746415,1
503,3.086,0.019154557463672336,1
504,2.957,-0.04180168502916397,0
505,2.811,-0.049374365911396656,0
506,2.854,0.015297047314123142,1
507,2.955,0.035388927820602656,1
508,3.009,0.018274111675126846,1
509,2.985,-0.00797607178464607,0
510,2.975,-0.0033500837520937313,0
511,3.01,0.011764705882352839,1
512,3.156,0.04850498338870444,1
513,3.193,0.01172370088719896,1
514,3.212,0.005950516755402483,1
515,3.189,-0.0071606475716065165,0
516,3.17,-0.005957980558168745,0
517,3.198,0.008832807570977926,1
518,3.2,0.0006253908692933784,1
519,3.187,-0.004062500000000108,0
520,3.357,0.05334170065892701,1
521,3.735,0.11260053619302939,1
522,3.905,0.04551539491298526,1
523,3.883,-0.005633802816901357,0
524,3.918,0.009013649240278173,1
525,3.943,0.006380806533945868,1
526,4.083,0.03550595992898811,1
527,4.122,0.009551800146950697,1
528,4.046,-0.01843765162542446,0
529,4.128,0.02026693030153234,1
530,4.183,0.013323643410852643,1
531,4.207,0.005737508964857763,1
532,4.485,0.06608034228666519,1
533,4.984,0.11125975473801553,1
534,5.239,0.051163723916532886,1
535,5.048,-0.03645733918686769,0
536,5.227,0.035459587955626044,1
537,6.261,0.19781901664434662,1
538,6.822,0.08960229995208432,1
539,6.753,-0.010114335971855754,0
540,6.95,0.029172219754183337,1
541,6.705,-0.03525179856115109,0
542,6.344,-0.053840417598806825,0
543,6.675,0.052175283732660706,1
544,6.85,0.02621722846441945,1
545,6.595,-0.03722627737226276,0
546,6.585,-0.0015163002274450018,0
547,6.876,0.044191343963553585,1
548,6.842,-0.004944735311227559,0
549,6.134,-0.10347851505407765,0
550,5.735,-0.06504727746984024,0
551,6.14,0.07061900610287696,1
552,6.421,0.04576547231270368,1
553,6.339,-0.012770596480298995,0
554,6.247,-0.014513330178261638,0
555,6.333,0.013766607971826524,1
556,6.323,-0.0015790304752881393,0
557,6.02,-0.047920291001107194,0
558,5.57,-0.07475083056478395,0
559,5.316,-0.045601436265709235,0
560,5.459,0.02689992475545519,1
561,5.503,0.0080600842645174,1
562,5.435,-0.012356896238415502,0
563,5.487,0.009567617295308278,1
564,5.805,0.05795516675779107,1
565,6.081,0.047545219638243014,1
566,6.03,-0.008386778490379897,0
567,5.917,-0.018739635157545675,0
568,5.781,-0.02298462058475581,0
569,5.556,-0.03892060197197711,0
570,5.586,0.00539956803455728,1
571,5.645,0.010562119584675846,1
572,5.715,0.012400354295837076,1
573,5.871,0.02729658792650929,1
574,5.754,-0.019928461931528,0
575,5.572,-0.031630170316301616,0
576,5.387,-0.033201722900215454,0
577,4.861,-0.09764247261926857,0
578,4.394,-0.09607076733182465,0
579,4.29,-0.023668639053254458,0
580,4.326,0.008391608391608296,1
581,4.302,-0.005547850208044388,0
582,4.304,0.00046490004649015995,1
583,4.361,0.013243494423791703,1
584,4.325,-0.008254987388213618,0
585,4.349,0.005549132947976884,1
586,4.735,0.08875603587031504,1
587,5.022,0.06061246040126714,1
588,4.901,-0.024093986459577943,0
589,4.848,-0.010814119567435205,0
590,4.939,0.01877062706270631,1
591,4.909,-0.006074104069649777,0
592,4.864,-0.009166836422896707,0
593,4.891,0.005550986842105291,1
594,4.813,-0.0159476589654468,0
595,4.671,-0.029503428215250253,0
596,4.717,0.009847998287304512,1
597,4.902,0.03921984312062762,1
598,4.989,0.017747858017135812,1
599,4.964,-0.00501102425335728,0
600,4.934,-0.0060435132957293,0
601,4.896,-0.007701661937576055,0
602,4.847,-0.010008169934640418,0
603,4.872,0.005157829585310391,1
604,4.899,0.005541871921182294,1
605,5.08,0.03694631557460707,1
606,5.331,0.0494094488188977,1
607,5.36,0.005439879947477005,1
608,5.346,-0.002611940298507506,0
609,5.28,-0.012345679012345649,0
610,5.248,-0.006060606060606066,0
611,4.975,-0.05201981707317084,0
612,4.755,-0.044221105527638145,0
613,4.826,0.014931650893795948,1
614,4.749,-0.015955242436800656,0
615,4.711,-0.008001684565171483,0
616,4.681,-0.0063680747187434186,0
617,4.613,-0.014526810510574582,0
618,4.585,-0.00606980273141133,0
619,4.718,0.029007633587786262,1
620,4.806,0.018651971174226383,1
621,4.785,-0.004369538077403226,0
622,4.834,0.010240334378265305,1
623,4.878,0.009102192800993067,1
624,4.85,-0.0057400574005741015,0
625,4.878,0.005773195876288757,1
626,4.963,0.01742517425174251,1
627,4.93,-0.0066492041104171595,0
628,4.922,-0.0016227180527383382,0
629,4.934,0.002438033319788796,1
630,4.819,-0.02330766112687479,0
631,4.74,-0.016393442622950765,0
632,4.831,0.01919831223628696,1
633,4.854,0.00476091906437584,1
634,4.882,0.005768438401318414,1
635,4.924,0.00860303154444914,1
636,4.916,-0.0016246953696181978,0
637,4.95,0.006916192026037389,1
638,4.964,0.0028282828282828756,1
639,4.951,-0.002618855761482834,0
640,4.968,0.0034336497677237626,1
641,5.047,0.01590177133655389,1
642,5.128,0.01604913810184276,1
643,5.244,0.02262090483619338,1
644,5.329,0.0162090007627765,1
645,5.232,-0.018202289360104998,0
646,5.082,-0.02866972477064227,0
647,5.029,-0.010428964974419508,0
648,5.116,0.017299661960628303,1
649,5.115,-0.0001954652071930113,0
650,5.104,-0.0021505376344086256,0
651,5.04,-0.012539184952978068,0
652,4.942,-0.019444444444444417,0
653,4.931,-0.0022258195062727884,0
654,4.975,0.008923139322652525,1
655,5.037,0.012462311557789001,1
656,5.104,0.013301568393885283,1
657,5.088,-0.003134796238244517,0
658,5.072,-0.0031446540880503172,0
659,5.064,-0.0015772870662460583,0
660,5.055,-0.0017772511848341906,0
661,5.069,0.0027695351137488103,1
662,5.047,-0.0043401065298876,0
663,4.955,-0.01822865068357433,0
664,4.905,-0.010090817356205817,0
665,4.948,0.008766564729867513,1
666,4.94,-0.0016168148746968484,0
667,4.978,0.0076923076923075635,1
668,5.029,0.010245078344716786,1
669,5.063,0.006760787432889204,1
670,5.094,0.006122852063993795,1
671,5.109,0.00294464075382797,1
672,5.112,0.0005871990604815254,1
673,5.104,-0.0015649452269170592,0
674,5.1,-0.0007836990595612162,0
675,5.099,-0.00019607843137244037,0
676,5.119,0.003922337713277029,1
677,5.129,0.0019535065442468818,1
678,5.132,0.000584909339052469,1
679,5.109,-0.004481683554169853,0
680,5.121,0.0023487962419261018,1
681,5.133,0.0023432923257175483,1
682,5.145,0.0023378141437754856,1
683,5.142,-0.0005830903790085959,0
684,5.158,0.003111629716063791,1
685,5.237,0.015316013958898747,1
686,5.262,0.004773725415314009,1
687,5.227,-0.006651463321930683,0
688,5.243,0.0030610292710924075,1
689,5.353,0.02098035475872581,1
690,5.45,0.018120679992527634,1
691,5.529,0.014495412844036649,1
692,5.612,0.01501175619461027,1
693,5.596,-0.002851033499643623,0
694,5.514,-0.014653323802716198,0
695,5.522,0.0014508523757707666,1
696,5.648,0.022817819630568534,1
697,5.829,0.03204674220963174,1
698,5.941,0.0192142734602848,1
699,6.227,0.04814004376367623,1
700,6.45,0.03581178737754936,1
701,6.306,-0.022325581395348855,0
702,6.255,-0.008087535680304497,0
703,6.404,0.02382094324540368,1
704,6.584,0.028107432854465916,1
705,6.675,0.01382138517618472,1
706,6.614,-0.009138576779026209,0
707,6.488,-0.019050498941638863,0
708,6.389,-0.015258939580764517,0
709,6.327,-0.009704179057755561,0
710,6.375,0.007586533902323383,1
711,6.553,0.02792156862745097,1
712,6.626,0.011139935907218129,1
713,6.628,0.0003018412315121913,1
714,6.67,0.006336753168376556,1
715,6.659,-0.0016491754122938713,0
716,6.68,0.003153626670671258,1
717,6.605,-0.011227544910179535,0
718,6.48,-0.018925056775170323,0
719,6.59,0.01697530864197522,1
720,6.659,0.010470409711684362,1
721,6.731,0.010812434299444371,1
722,6.781,0.007428316743425914,1
723,6.907,0.01858133018728806,1
724,7.111,0.02953525409005353,1
725,7.175,0.009000140627197308,1
726,7.467,0.040696864111498234,1
727,7.676,0.027989821882951724,1
728,7.571,-0.013678999478895313,0
729,7.582,0.0014529124290054314,1
730,8.091,0.06713268266948028,1
731,8.65,0.06908911135829948,1
732,8.955,0.035260115606936385,1
733,8.99,0.003908431044109452,1
734,8.695,-0.03281423804226918,0
735,8.702,0.000805060379528427,1
736,8.634,-0.007814295564238061,0
737,8.439,-0.022585128561501074,0
738,8.523,0.009953785993601093,1
739,8.675,0.017834095975595567,1
740,8.85,0.020172910662824083,1
741,8.9,0.005649717514124374,1
742,8.894,-0.0006741573033708121,0
743,8.799,-0.010681358219024132,0
744,8.904,0.011933174224343725,1
745,9.214,0.03481581311769997,1
746,9.45,0.02561319730844355,1
747,10.042,0.06264550264550271,1
748,10.797,0.07518422624975113,1
749,10.982,0.017134389182180115,1
750,10.927,-0.005008195228555793,0
751,10.863,-0.005857051340715664,0
752,11.005,0.013071895424836716,1
753,11.078,0.006633348477964436,1
754,11.08,0.00018053800324974436,1
755,11.293,0.01922382671480137,1
756,11.505,0.018772691047551717,1
757,11.567,0.005388961321164658,1
758,11.831,0.02282354975360935,1
759,12.114,0.02392020961879818,1
760,12.72,0.050024764735017324,1
761,13.375,0.051493710691823846,1
762,12.512,-0.06452336448598127,0
763,11.71,-0.06409846547314575,0
764,9.79,-0.1639624252775407,0
765,9.05,-0.07558733401430015,0
766,9.988,0.10364640883977887,1
767,9.861,-0.012715258309971856,0
768,9.91,0.004969070074028951,1
769,10.35,0.0443995963673057,1
770,10.562,0.02048309178743959,1
771,10.605,0.00407119863662195,1
772,10.77,0.015558698727015478,1
773,10.95,0.016713091922005544,1
774,10.923,-0.0024657534246574657,0
775,10.782,-0.012908541609447955,0
776,10.468,-0.029122611760341314,0
777,10.058,-0.03916698509743983,0
778,10.102,0.004374627162457794,1
779,10.37,0.026529400118788248,1
780,10.457,0.008389585342333802,1
781,10.692,0.022472984603614746,1
782,11.091,0.037317620650953905,1
783,11.098,0.0006311423676856415,1
784,11.067,-0.002793296089385527,0
785,11.035,-0.0028914791723140894,0
786,11.095,0.0054372451291346165,1
787,11.241,0.013159080666967013,1
788,11.348,0.009518726091984796,1
789,11.314,-0.0029961226647868076,0
790,11.57,0.02262683401095989,1
791,11.75,0.01555747623163351,1
792,11.81,0.0051063829787234465,1
793,11.88,0.005927180355630845,1
794,12.091,0.017760942760942637,1
795,12.402,0.025721611115705895,1
796,12.436,0.0027414933075310998,1
797,12.384,-0.004181408813123158,0
798,12.256,-0.010335917312661508,0
